,support,itemsets
343,0.021739130434782608,"frozenset({'TEC-AC-10003038', 'OFF-SU-10003567'})"
344,0.021739130434782608,"frozenset({'TEC-PH-10001557', 'OFF-SU-10003567'})"
345,0.021739130434782608,"frozenset({'TEC-PH-10001760', 'OFF-SU-10003567'})"
346,0.021739130434782608,"frozenset({'TEC-AC-10003038', 'TEC-PH-10001557'})"
347,0.021739130434782608,"frozenset({'TEC-AC-10003038', 'TEC-PH-10001760'})"
348,0.021739130434782608,"frozenset({'TEC-CO-10004202', 'TEC-PH-10000307'})"
349,0.021739130434782608,"frozenset({'TEC-MA-10002412', 'TEC-MA-10003626'})"
350,0.021739130434782608,"frozenset({'TEC-PH-10001760', 'TEC-PH-10001557'})"
351,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'OFF-AR-10003183', 'FUR-FU-10001986'})"
352,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'OFF-FA-10003485', 'FUR-FU-10001986'})"
353,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'FUR-FU-10001986', 'OFF-PA-10001804'})"
354,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'TEC-MA-10002412', 'FUR-FU-10001986'})"
355,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'FUR-FU-10001986', 'TEC-MA-10003626'})"
356,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'OFF-AR-10003183', 'OFF-FA-10003485'})"
357,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'OFF-AR-10003183', 'OFF-PA-10001804'})"
358,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'OFF-AR-10003183', 'TEC-MA-10002412'})"
359,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'OFF-AR-10003183', 'TEC-MA-10003626'})"
360,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'OFF-FA-10003485', 'OFF-PA-10001804'})"
361,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'OFF-FA-10003485', 'TEC-MA-10002412'})"
362,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'OFF-FA-10003485', 'TEC-MA-10003626'})"
363,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'TEC-MA-10002412', 'OFF-PA-10001804'})"
364,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'TEC-MA-10003626', 'OFF-PA-10001804'})"
365,0.021739130434782608,"frozenset({'FUR-AZ-10004270', 'TEC-MA-10002412', 'TEC-MA-10003626'})"
366,0.021739130434782608,"frozenset({'FUR-CH-10001190', 'FUR-TA-10001039', 'FUR-FU-10004666'})"
367,0.021739130434782608,"frozenset({'FUR-CH-10001190', 'OFF-AP-10004052', 'FUR-FU-10004666'})"
368,0.021739130434782608,"frozenset({'FUR-CH-10001190', 'OFF-FA-10003485', 'FUR-FU-10004666'})"
369,0.021739130434782608,"frozenset({'TEC-PH-10000702', 'FUR-FU-10004666', 'FUR-CH-10001190'})"
370,0.021739130434782608,"frozenset({'FUR-CH-10001190', 'FUR-TA-10001039', 'OFF-AP-10004052'})"
371,0.021739130434782608,"frozenset({'FUR-CH-10001190', 'FUR-TA-10001039', 'OFF-FA-10003485'})"
372,0.021739130434782608,"frozenset({'TEC-PH-10000702', 'FUR-TA-10001039', 'FUR-CH-10001190'})"
373,0.021739130434782608,"frozenset({'FUR-CH-10001190', 'OFF-FA-10003485', 'OFF-AP-10004052'})"
374,0.021739130434782608,"frozenset({'TEC-PH-10000702', 'OFF-AP-10004052', 'FUR-CH-10001190'})"
375,0.021739130434782608,"frozenset({'TEC-PH-10000702', 'OFF-FA-10003485', 'FUR-CH-10001190'})"
376,0.021739130434782608,"frozenset({'FUR-FU-10003268', 'OFF-AP-10001563', 'FUR-CH-10002073'})"
377,0.021739130434782608,"frozenset({'FUR-FU-10003268', 'OFF-BI-10001359', 'FUR-CH-10002073'})"
378,0.021739130434782608,"frozenset({'FUR-FU-10003268', 'OFF-EN-10003845', 'FUR-CH-10002073'})"
379,0.021739130434782608,"frozenset({'FUR-FU-10003268', 'OFF-FA-10003485', 'FUR-CH-10002073'})"
380,0.021739130434782608,"frozenset({'FUR-FU-10003268', 'TEC-AC-10003709', 'FUR-CH-10002073'})"
381,0.021739130434782608,"frozenset({'OFF-AP-10001563', 'OFF-BI-10001359', 'FUR-CH-10002073'})"
382,0.021739130434782608,"frozenset({'OFF-AP-10001563', 'OFF-EN-10003845', 'FUR-CH-10002073'})"
383,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AP-10001563', 'FUR-CH-10002073'})"
384,0.021739130434782608,"frozenset({'OFF-AP-10001563', 'TEC-AC-10003709', 'FUR-CH-10002073'})"
385,0.021739130434782608,"frozenset({'OFF-EN-10003845', 'OFF-BI-10001359', 'FUR-CH-10002073'})"
386,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-BI-10001359', 'FUR-CH-10002073'})"
387,0.021739130434782608,"frozenset({'TEC-AC-10003709', 'OFF-BI-10001359', 'FUR-CH-10002073'})"
388,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-EN-10003845', 'FUR-CH-10002073'})"
389,0.021739130434782608,"frozenset({'OFF-EN-10003845', 'TEC-AC-10003709', 'FUR-CH-10002073'})"
390,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-ST-10000419', 'FUR-CH-10002073'})"
391,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'TEC-AC-10003709', 'FUR-CH-10002073'})"
392,0.021739130434782608,"frozenset({'TEC-AC-10004877', 'OFF-FA-10003485', 'FUR-CH-10002073'})"
393,0.021739130434782608,"frozenset({'TEC-AC-10004877', 'OFF-ST-10000419', 'FUR-CH-10002073'})"
394,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-PA-10000726', 'FUR-CH-10002372'})"
395,0.021739130434782608,"frozenset({'FUR-CH-10003833', 'OFF-AY-10000477', 'OFF-AR-10001419'})"
396,0.021739130434782608,"frozenset({'FUR-CH-10003833', 'OFF-BI-10002571', 'OFF-AR-10001419'})"
397,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'FUR-CH-10003833', 'OFF-AR-10001419'})"
398,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-AR-10001419'})"
399,0.021739130434782608,"frozenset({'OFF-ST-10001963', 'OFF-AR-10001419', 'FUR-CH-10003833'})"
400,0.021739130434782608,"frozenset({'OFF-ST-10003996', 'OFF-AR-10001419', 'FUR-CH-10003833'})"
401,0.021739130434782608,"frozenset({'FUR-CH-10003833', 'OFF-AR-10001419', 'TEC-AC-10004568'})"
402,0.021739130434782608,"frozenset({'FUR-CH-10003833', 'OFF-AY-10000477', 'OFF-BI-10002571'})"
403,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'FUR-CH-10003833', 'OFF-AY-10000477'})"
404,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-AY-10000477'})"
405,0.021739130434782608,"frozenset({'OFF-ST-10001963', 'OFF-AY-10000477', 'FUR-CH-10003833'})"
406,0.021739130434782608,"frozenset({'OFF-ST-10003996', 'OFF-AY-10000477', 'FUR-CH-10003833'})"
407,0.021739130434782608,"frozenset({'FUR-CH-10003833', 'OFF-AY-10000477', 'TEC-AC-10004568'})"
408,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'FUR-CH-10003833', 'OFF-BI-10002571'})"
409,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-BI-10002571'})"
410,0.021739130434782608,"frozenset({'OFF-ST-10001963', 'OFF-BI-10002571', 'FUR-CH-10003833'})"
411,0.021739130434782608,"frozenset({'OFF-ST-10003996', 'OFF-BI-10002571', 'FUR-CH-10003833'})"
412,0.021739130434782608,"frozenset({'FUR-CH-10003833', 'OFF-BI-10002571', 'TEC-AC-10004568'})"
413,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-FA-10003485', 'FUR-CH-10003833'})"
414,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-ST-10001963', 'FUR-CH-10003833'})"
415,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-ST-10003996', 'FUR-CH-10003833'})"
416,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'FUR-CH-10003833', 'TEC-AC-10004568'})"
417,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-ST-10001963', 'FUR-CH-10003833'})"
418,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-ST-10003996', 'FUR-CH-10003833'})"
419,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'FUR-CH-10003833', 'TEC-AC-10004568'})"
420,0.021739130434782608,"frozenset({'OFF-ST-10001963', 'OFF-ST-10003996', 'FUR-CH-10003833'})"
421,0.021739130434782608,"frozenset({'OFF-ST-10001963', 'FUR-CH-10003833', 'TEC-AC-10004568'})"
422,0.021739130434782608,"frozenset({'OFF-ST-10003996', 'FUR-CH-10003833', 'TEC-AC-10004568'})"
423,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'OFF-BI-10002609', 'OFF-BI-10003676'})"
424,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'OFF-BI-10002609', 'OFF-EN-10003798'})"
425,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-BI-10002609', 'FUR-FU-10000206'})"
426,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'OFF-BI-10002609', 'OFF-PA-10004735'})"
427,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'OFF-BI-10002609', 'OFF-ST-10000642'})"
428,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'TEC-PH-10003589', 'OFF-BI-10002609'})"
429,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'OFF-EN-10003798', 'OFF-BI-10003676'})"
430,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-BI-10003676'})"
431,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'OFF-PA-10004735', 'OFF-BI-10003676'})"
432,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'OFF-ST-10000642', 'OFF-BI-10003676'})"
433,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'TEC-PH-10003589', 'OFF-BI-10003676'})"
434,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-EN-10003798', 'FUR-FU-10000206'})"
435,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'OFF-EN-10003798', 'OFF-PA-10004735'})"
436,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'OFF-EN-10003798', 'OFF-ST-10000642'})"
437,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'TEC-PH-10003589', 'OFF-EN-10003798'})"
438,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-PA-10004735', 'FUR-FU-10000206'})"
439,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-ST-10000642', 'FUR-FU-10000206'})"
440,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'TEC-PH-10003589', 'FUR-FU-10000206'})"
441,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'OFF-PA-10004735', 'OFF-ST-10000642'})"
442,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'TEC-PH-10003589', 'OFF-PA-10004735'})"
443,0.021739130434782608,"frozenset({'FUR-FU-10000206', 'TEC-PH-10003589', 'OFF-ST-10000642'})"
444,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10003183', 'FUR-FU-10001986'})"
445,0.021739130434782608,"frozenset({'OFF-AR-10003183', 'FUR-FU-10001986', 'OFF-PA-10001804'})"
446,0.021739130434782608,"frozenset({'OFF-AR-10003183', 'TEC-MA-10002412', 'FUR-FU-10001986'})"
447,0.021739130434782608,"frozenset({'OFF-AR-10003183', 'FUR-FU-10001986', 'TEC-MA-10003626'})"
448,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'FUR-FU-10001986', 'OFF-PA-10001804'})"
449,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'TEC-MA-10002412', 'FUR-FU-10001986'})"
450,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'FUR-FU-10001986', 'TEC-MA-10003626'})"
451,0.021739130434782608,"frozenset({'TEC-MA-10002412', 'FUR-FU-10001986', 'OFF-PA-10001804'})"
452,0.021739130434782608,"frozenset({'FUR-FU-10001986', 'TEC-MA-10003626', 'OFF-PA-10001804'})"
453,0.021739130434782608,"frozenset({'TEC-MA-10002412', 'FUR-FU-10001986', 'TEC-MA-10003626'})"
454,0.021739130434782608,"frozenset({'FUR-FU-10003268', 'OFF-AP-10001563', 'OFF-BI-10001359'})"
455,0.021739130434782608,"frozenset({'OFF-AP-10001563', 'OFF-EN-10003845', 'FUR-FU-10003268'})"
456,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AP-10001563', 'FUR-FU-10003268'})"
457,0.021739130434782608,"frozenset({'OFF-AP-10001563', 'TEC-AC-10003709', 'FUR-FU-10003268'})"
458,0.021739130434782608,"frozenset({'FUR-FU-10003268', 'OFF-EN-10003845', 'OFF-BI-10001359'})"
459,0.021739130434782608,"frozenset({'FUR-FU-10003268', 'OFF-FA-10003485', 'OFF-BI-10001359'})"
460,0.021739130434782608,"frozenset({'FUR-FU-10003268', 'TEC-AC-10003709', 'OFF-BI-10001359'})"
461,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-EN-10003845', 'FUR-FU-10003268'})"
462,0.021739130434782608,"frozenset({'OFF-EN-10003845', 'TEC-AC-10003709', 'FUR-FU-10003268'})"
463,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'TEC-AC-10003709', 'FUR-FU-10003268'})"
464,0.021739130434782608,"frozenset({'FUR-TA-10001039', 'OFF-AP-10004052', 'FUR-FU-10004666'})"
465,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'FUR-TA-10001039', 'FUR-FU-10004666'})"
466,0.021739130434782608,"frozenset({'TEC-PH-10000702', 'FUR-TA-10001039', 'FUR-FU-10004666'})"
467,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AP-10004052', 'FUR-FU-10004666'})"
468,0.021739130434782608,"frozenset({'TEC-PH-10000702', 'OFF-AP-10004052', 'FUR-FU-10004666'})"
469,0.021739130434782608,"frozenset({'TEC-PH-10000702', 'OFF-FA-10003485', 'FUR-FU-10004666'})"
470,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AP-10004052', 'FUR-TA-10001039'})"
471,0.021739130434782608,"frozenset({'TEC-PH-10000702', 'OFF-AP-10004052', 'FUR-TA-10001039'})"
472,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'FUR-TA-10001039', 'OFF-BI-10002854'})"
473,0.021739130434782608,"frozenset({'FUR-TA-10001039', 'OFF-ST-10003208', 'OFF-BI-10002854'})"
474,0.021739130434782608,"frozenset({'FUR-TA-10001039', 'OFF-BI-10002854', 'TEC-PH-10004447'})"
475,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'FUR-TA-10001039', 'OFF-ST-10003208'})"
476,0.021739130434782608,"frozenset({'TEC-PH-10000702', 'FUR-TA-10001039', 'OFF-FA-10003485'})"
477,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'FUR-TA-10001039', 'TEC-PH-10004447'})"
478,0.021739130434782608,"frozenset({'FUR-TA-10001039', 'OFF-ST-10003208', 'TEC-PH-10004447'})"
479,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-BI-10000174', 'FUR-TA-10001307'})"
480,0.021739130434782608,"frozenset({'OFF-BI-10000174', 'OFF-PA-10000675', 'FUR-TA-10001307'})"
481,0.021739130434782608,"frozenset({'OFF-BI-10000174', 'OFF-PA-10002666', 'FUR-TA-10001307'})"
482,0.021739130434782608,"frozenset({'TEC-PH-10000011', 'OFF-BI-10000174', 'FUR-TA-10001307'})"
483,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-PA-10000675', 'FUR-TA-10001307'})"
484,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-PA-10002666', 'FUR-TA-10001307'})"
485,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'TEC-PH-10000011', 'FUR-TA-10001307'})"
486,0.021739130434782608,"frozenset({'OFF-PA-10002666', 'OFF-PA-10000675', 'FUR-TA-10001307'})"
487,0.021739130434782608,"frozenset({'TEC-PH-10000011', 'OFF-PA-10000675', 'FUR-TA-10001307'})"
488,0.021739130434782608,"frozenset({'TEC-PH-10000011', 'OFF-PA-10002666', 'FUR-TA-10001307'})"
489,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'FUR-TA-10002645', 'OFF-BI-10000632'})"
490,0.021739130434782608,"frozenset({'TEC-AC-10002473', 'FUR-TA-10002645', 'OFF-BI-10000632'})"
491,0.021739130434782608,"frozenset({'TEC-AC-10002473', 'OFF-FA-10003485', 'FUR-TA-10002645'})"
492,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AP-10000696', 'OFF-PA-10000809'})"
493,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AP-10000696', 'OFF-SU-10004231'})"
494,0.021739130434782608,"frozenset({'OFF-AP-10000696', 'OFF-SU-10004231', 'OFF-PA-10000809'})"
495,0.021739130434782608,"frozenset({'OFF-AP-10001563', 'OFF-EN-10003845', 'OFF-BI-10001359'})"
496,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AP-10001563', 'OFF-BI-10001359'})"
497,0.021739130434782608,"frozenset({'OFF-AP-10001563', 'TEC-AC-10003709', 'OFF-BI-10001359'})"
498,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AP-10001563', 'OFF-EN-10003845'})"
499,0.021739130434782608,"frozenset({'OFF-AP-10001563', 'OFF-EN-10003845', 'TEC-AC-10003709'})"
500,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AP-10001563', 'TEC-AC-10003709'})"
501,0.021739130434782608,"frozenset({'OFF-AP-10003849', 'OFF-FA-10003485', 'OFF-BI-10003350'})"
502,0.021739130434782608,"frozenset({'OFF-AP-10003849', 'TEC-CO-10004202', 'OFF-BI-10003350'})"
503,0.021739130434782608,"frozenset({'OFF-AP-10003849', 'TEC-PH-10000307', 'OFF-BI-10003350'})"
504,0.021739130434782608,"frozenset({'OFF-AP-10003849', 'OFF-FA-10003485', 'TEC-CO-10004202'})"
505,0.021739130434782608,"frozenset({'OFF-AP-10003849', 'OFF-FA-10003485', 'TEC-PH-10000307'})"
506,0.021739130434782608,"frozenset({'OFF-AP-10003849', 'TEC-PH-10000307', 'TEC-CO-10004202'})"
507,0.021739130434782608,"frozenset({'TEC-PH-10000702', 'OFF-AP-10004052', 'OFF-FA-10003485'})"
508,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-BI-10002353', 'OFF-AP-10004249'})"
509,0.021739130434782608,"frozenset({'OFF-AP-10004249', 'OFF-BI-10002353', 'OFF-ST-10004507'})"
510,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AP-10004249', 'OFF-ST-10004507'})"
511,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10000122', 'OFF-BI-10003656'})"
512,0.021739130434782608,"frozenset({'TEC-PH-10000702', 'OFF-AR-10000122', 'OFF-BI-10003656'})"
513,0.021739130434782608,"frozenset({'TEC-PH-10000702', 'OFF-AR-10000122', 'OFF-FA-10003485'})"
514,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10000634', 'OFF-LA-10001771'})"
515,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10000634', 'TEC-PH-10004434'})"
516,0.021739130434782608,"frozenset({'OFF-AR-10000634', 'OFF-LA-10001771', 'TEC-PH-10004434'})"
517,0.021739130434782608,"frozenset({'OFF-AR-10000657', 'OFF-AR-10001953', 'OFF-AR-10001374'})"
518,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10000657', 'OFF-AR-10001374'})"
519,0.021739130434782608,"frozenset({'OFF-AR-10000657', 'OFF-ST-10003816', 'OFF-AR-10001374'})"
520,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10000657', 'OFF-AR-10001953'})"
521,0.021739130434782608,"frozenset({'OFF-AR-10000657', 'OFF-AR-10001953', 'OFF-ST-10003816'})"
522,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10000657', 'OFF-ST-10003816'})"
523,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10001953', 'OFF-AR-10001374'})"
524,0.021739130434782608,"frozenset({'OFF-AR-10001953', 'OFF-ST-10003816', 'OFF-AR-10001374'})"
525,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-ST-10003816', 'OFF-AR-10001374'})"
526,0.021739130434782608,"frozenset({'OFF-AY-10000477', 'OFF-BI-10002571', 'OFF-AR-10001419'})"
527,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-AY-10000477', 'OFF-AR-10001419'})"
528,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AY-10000477', 'OFF-AR-10001419'})"
529,0.021739130434782608,"frozenset({'OFF-ST-10001963', 'OFF-AY-10000477', 'OFF-AR-10001419'})"
530,0.021739130434782608,"frozenset({'OFF-ST-10003996', 'OFF-AY-10000477', 'OFF-AR-10001419'})"
531,0.021739130434782608,"frozenset({'OFF-AY-10000477', 'OFF-AR-10001419', 'TEC-AC-10004568'})"
532,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-BI-10002571', 'OFF-AR-10001419'})"
533,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-BI-10002571', 'OFF-AR-10001419'})"
534,0.021739130434782608,"frozenset({'OFF-ST-10001963', 'OFF-BI-10002571', 'OFF-AR-10001419'})"
535,0.021739130434782608,"frozenset({'OFF-ST-10003996', 'OFF-BI-10002571', 'OFF-AR-10001419'})"
536,0.021739130434782608,"frozenset({'OFF-BI-10002571', 'OFF-AR-10001419', 'TEC-AC-10004568'})"
537,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-FA-10003485', 'OFF-AR-10001419'})"
538,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-ST-10001963', 'OFF-AR-10001419'})"
539,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-ST-10003996', 'OFF-AR-10001419'})"
540,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-AR-10001419', 'TEC-AC-10004568'})"
541,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-ST-10001963', 'OFF-AR-10001419'})"
542,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-ST-10003996', 'OFF-AR-10001419'})"
543,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10001419', 'TEC-AC-10004568'})"
544,0.021739130434782608,"frozenset({'OFF-ST-10001963', 'OFF-ST-10003996', 'OFF-AR-10001419'})"
545,0.021739130434782608,"frozenset({'OFF-ST-10001963', 'OFF-AR-10001419', 'TEC-AC-10004568'})"
546,0.021739130434782608,"frozenset({'OFF-ST-10003996', 'OFF-AR-10001419', 'TEC-AC-10004568'})"
547,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10001953', 'OFF-ST-10003816'})"
548,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10003183', 'OFF-PA-10001804'})"
549,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10003183', 'TEC-MA-10002412'})"
550,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AR-10003183', 'TEC-MA-10003626'})"
551,0.021739130434782608,"frozenset({'OFF-AR-10003183', 'TEC-MA-10002412', 'OFF-PA-10001804'})"
552,0.021739130434782608,"frozenset({'OFF-AR-10003183', 'TEC-MA-10003626', 'OFF-PA-10001804'})"
553,0.021739130434782608,"frozenset({'OFF-AR-10003183', 'TEC-MA-10002412', 'TEC-MA-10003626'})"
554,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-AY-10000477', 'OFF-BI-10002571'})"
555,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AY-10000477', 'OFF-BI-10002571'})"
556,0.021739130434782608,"frozenset({'OFF-ST-10001963', 'OFF-AY-10000477', 'OFF-BI-10002571'})"
557,0.021739130434782608,"frozenset({'OFF-ST-10003996', 'OFF-AY-10000477', 'OFF-BI-10002571'})"
558,0.021739130434782608,"frozenset({'OFF-AY-10000477', 'OFF-BI-10002571', 'TEC-AC-10004568'})"
559,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-FA-10003485', 'OFF-AY-10000477'})"
560,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-ST-10001963', 'OFF-AY-10000477'})"
561,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-ST-10003996', 'OFF-AY-10000477'})"
562,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-AY-10000477', 'TEC-AC-10004568'})"
563,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-ST-10001963', 'OFF-AY-10000477'})"
564,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-ST-10003996', 'OFF-AY-10000477'})"
565,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AY-10000477', 'TEC-AC-10004568'})"
566,0.021739130434782608,"frozenset({'OFF-ST-10001963', 'OFF-ST-10003996', 'OFF-AY-10000477'})"
567,0.021739130434782608,"frozenset({'OFF-ST-10001963', 'OFF-AY-10000477', 'TEC-AC-10004568'})"
568,0.021739130434782608,"frozenset({'OFF-ST-10003996', 'OFF-AY-10000477', 'TEC-AC-10004568'})"
569,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-AY-10002377', 'TEC-PH-10002293'})"
570,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-PA-10000675', 'OFF-BI-10000174'})"
571,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-PA-10002666', 'OFF-BI-10000174'})"
572,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'TEC-PH-10000011', 'OFF-BI-10000174'})"
573,0.021739130434782608,"frozenset({'OFF-BI-10000174', 'OFF-PA-10002666', 'OFF-PA-10000675'})"
574,0.021739130434782608,"frozenset({'TEC-PH-10000011', 'OFF-PA-10000675', 'OFF-BI-10000174'})"
575,0.021739130434782608,"frozenset({'TEC-PH-10000011', 'OFF-PA-10002666', 'OFF-BI-10000174'})"
576,0.021739130434782608,"frozenset({'TEC-AC-10002473', 'OFF-FA-10003485', 'OFF-BI-10000632'})"
577,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-EN-10003845', 'OFF-BI-10001359'})"
578,0.021739130434782608,"frozenset({'OFF-EN-10003845', 'TEC-AC-10003709', 'OFF-BI-10001359'})"
579,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'TEC-AC-10003709', 'OFF-BI-10001359'})"
580,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-EN-10004483', 'OFF-BI-10002012'})"
581,0.021739130434782608,"frozenset({'OFF-FA-10003485', 'OFF-BI-10002353', 'OFF-ST-10004507'})"
582,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-FA-10003485', 'OFF-BI-10002571'})"
583,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-ST-10001963', 'OFF-BI-10002571'})"
584,0.021739130434782608,"frozenset({'OFF-BI-10004209', 'OFF-ST-10003996', 'OFF-BI-10002571'})"
