,Order_ID,Order_Date,Customer_ID,State,Product_ID,Product_Name,Quantity,Price
2433,CA-2014-148586,2014-03-25,AZ-10750,New York,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",7,52.398
2434,US-2017-112613,2017-05-28,JH-15910,Texas,TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,4,21.2375
2435,CA-2015-154746,2015-11-14,PJ-18835,Virginia,OFF-EN-10001532,Brown Kraft Recycled Envelopes,2,25.47
2436,CA-2015-154746,2015-11-14,PJ-18835,Virginia,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,3,275.37
2437,CA-2017-140053,2017-07-03,CA-12265,New Mexico,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",9,10.782222222222224
2438,CA-2014-164210,2014-11-18,PW-19240,Colorado,FUR-TA-10000849,Bevis Rectangular Conference Tables,2,72.99
2439,CA-2014-164210,2014-11-18,PW-19240,Colorado,OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",4,5.595
2440,CA-2017-139948,2017-07-17,SW-20455,Florida,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",2,17.29
2441,CA-2016-146934,2016-05-22,AF-10870,New Jersey,TEC-PH-10004614,AT&T 841000 Phone,5,16.56
2442,CA-2016-146934,2016-05-22,AF-10870,New Jersey,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,2,311.225
2443,CA-2016-146934,2016-05-22,AF-10870,New Jersey,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,4,16.571
2444,CA-2016-146934,2016-05-22,AF-10870,New Jersey,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,5,7.608
2445,CA-2016-146934,2016-05-22,AF-10870,New Jersey,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,6,4.4799999999999995
2446,CA-2016-146934,2016-05-22,AF-10870,New Jersey,TEC-PH-10001336,Digium D40 VoIP phone,2,154.788
2447,CA-2015-100573,2015-09-25,AM-10705,California,OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",2,13.984
2448,CA-2016-119165,2016-10-31,BD-11320,Pennsylvania,FUR-CH-10000988,Hon Olson Stacker Stools,5,28.162
2449,CA-2015-128027,2015-09-14,CM-12385,South Carolina,OFF-ST-10001809,Fellowes Officeware Wire Shelving,3,149.71666666666667
2450,CA-2016-140207,2016-11-05,CS-12400,California,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,5,5.824
2451,CA-2017-140949,2017-03-17,DB-13405,New York,OFF-LA-10000081,Avery 496,5,3.75
2452,CA-2017-140949,2017-03-17,DB-13405,New York,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,6,15.96
2453,CA-2017-140949,2017-03-17,DB-13405,New York,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3,5.08
2454,CA-2017-140949,2017-03-17,DB-13405,New York,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,3,12.68
2455,CA-2017-140949,2017-03-17,DB-13405,New York,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,8,2.685
2456,CA-2017-140949,2017-03-17,DB-13405,New York,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",8,1.343
2457,CA-2017-140949,2017-03-17,DB-13405,New York,OFF-LA-10004093,Avery 486,1,14.62
2458,CA-2017-140949,2017-03-17,DB-13405,New York,OFF-AR-10001683,Lumber Crayons,6,2.6266666666666665
2459,CA-2017-140949,2017-03-17,DB-13405,New York,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",3,8.272
2460,CA-2017-138548,2017-08-15,JG-15160,New Jersey,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",2,39.136
2461,CA-2015-142419,2015-07-11,SC-20380,Washington,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",3,21.855999999999998
2462,CA-2017-148691,2017-12-03,CS-12460,New York,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,5,7.5528
2463,CA-2017-148691,2017-12-03,CS-12460,New York,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,2,6.855
2464,CA-2017-148691,2017-12-03,CS-12460,New York,TEC-PH-10000576,AT&T 1080 Corded phone,1,219.184
2465,CA-2017-148691,2017-12-03,CS-12460,New York,OFF-LA-10001317,Avery 520,1,22.05
2466,CA-2017-128755,2017-05-04,MK-18160,Virginia,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",1,9.11
2467,CA-2017-128755,2017-05-04,MK-18160,Virginia,OFF-ST-10003306,Letter Size Cart,4,178.575
2468,CA-2017-128755,2017-05-04,MK-18160,Virginia,OFF-PA-10004983,Xerox 23,5,6.4799999999999995
2469,CA-2017-128755,2017-05-04,MK-18160,Virginia,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",1,27.056
2470,US-2016-135923,2016-01-22,CM-11935,North Carolina,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,8,1.784
2471,US-2016-135923,2016-01-22,CM-11935,North Carolina,FUR-AZ-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",4,112.784
2472,US-2016-135923,2016-01-22,CM-11935,North Carolina,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,4,15.2025
2473,CA-2016-114972,2016-11-03,PF-19225,California,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,2,108.792
2474,CA-2016-114972,2016-11-03,PF-19225,California,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,5,16.59
2475,CA-2016-114972,2016-11-03,PF-19225,California,OFF-LA-10004545,Avery 50,7,12.53
2476,CA-2016-114972,2016-11-03,PF-19225,California,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,4,206.5275
2477,CA-2017-102750,2017-09-04,GM-14695,California,FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,3,550.98
2478,CA-2014-145212,2014-09-13,DC-12850,New York,OFF-AR-10002833,Newell 322,3,2.4266666666666667
2479,CA-2017-141992,2017-06-19,FO-14305,Texas,OFF-SU-10002557,Fiskars Spring-Action Scissors,1,11.184
2480,CA-2017-141992,2017-06-19,FO-14305,Texas,OFF-ST-10003656,Safco Industrial Wire Shelving,2,115.188
2481,CA-2017-147956,2017-12-24,AH-10210,Washington,OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,6,83.635
2482,CA-2017-126067,2017-08-28,KN-16705,Washington,TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,4,8.792
2483,CA-2017-126067,2017-08-28,KN-16705,Washington,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",5,75.0915
2484,CA-2017-126067,2017-08-28,KN-16705,Washington,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,5,2.9904
2485,CA-2017-126067,2017-08-28,KN-16705,Washington,OFF-AR-10003856,Newell 344,2,4.17
2486,CA-2015-104514,2015-01-02,CB-12535,Delaware,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",2,42.76
2487,CA-2015-104514,2015-01-02,CB-12535,Delaware,OFF-AR-10001473,Newell 313,3,3.28
2488,CA-2015-104514,2015-01-02,CB-12535,Delaware,OFF-PA-10004285,Xerox 1959,3,4.453333333333333
2489,CA-2015-141040,2015-10-09,TB-21250,New York,TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,4,157.99
2490,CA-2015-141040,2015-10-09,TB-21250,New York,OFF-PA-10002245,Xerox 1895,4,5.98
2491,CA-2014-113579,2014-12-13,KD-16345,California,OFF-PA-10001457,White GlueTop Scratch Pads,6,16.042666666666666
2492,CA-2014-144624,2014-11-19,JM-15865,New York,TEC-PH-10002885,Apple iPhone 5,7,111.39942857142857
2493,CA-2016-146206,2016-09-10,KT-16480,Texas,FUR-TA-10001039,KI Adjustable-Height Table,5,68.784
2494,CA-2016-146206,2016-09-10,KT-16480,Texas,TEC-PH-10000895,Polycom VVX 310 VoIP phone,5,287.98400000000004
2495,CA-2014-136644,2014-06-16,SC-20575,Indiana,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",8,16.196
2496,CA-2015-122371,2015-09-26,BS-11800,California,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",3,7.13
2497,CA-2015-122371,2015-09-26,BS-11800,California,OFF-EN-10000056,Cameo Buff Policy Envelopes,2,93.345
2498,CA-2016-126935,2016-05-19,BT-11395,California,OFF-BI-10004817,GBC Personal VeloBind Strips,1,57.504
2499,US-2017-133781,2017-06-22,DC-12850,Florida,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",3,12.536
2500,CA-2017-131618,2017-06-17,LS-17200,Illinois,OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",2,11.46
2501,CA-2017-131618,2017-06-17,LS-17200,Illinois,OFF-BI-10000546,Avery Durable Binders,4,0.72
2502,CA-2017-131618,2017-06-17,LS-17200,Illinois,OFF-BI-10001294,Fellowes Binding Cases,4,9.36
2503,CA-2016-149482,2016-11-14,RR-19315,California,OFF-LA-10000248,Avery 52,2,9.225
2504,CA-2014-143917,2014-07-25,KL-16645,California,OFF-AY-10001228,"Fellowes Personal Hanging Folder Files, Navy",4,20.145
2505,CA-2014-143917,2014-07-25,KL-16645,California,OFF-SU-10000151,High Speed Automatic Electric Letter Opener,5,1637.53
2506,CA-2014-143917,2014-07-25,KL-16645,California,FUR-FU-10004351,Staple-based wall hangings,8,1.461
2507,CA-2015-120397,2015-07-02,RB-19435,Texas,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,4,8.196
2508,CA-2017-163902,2017-03-02,MY-17380,California,TEC-PH-10000675,Panasonic KX TS3282B Corded phone,3,65.592
2509,CA-2017-163902,2017-03-02,MY-17380,California,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,6,10.665333333333333
2510,CA-2016-136812,2016-11-18,AW-10930,Oklahoma,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",4,279.48
2511,CA-2015-102722,2015-04-18,KW-16570,Louisiana,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,6,2.3666666666666667
2512,CA-2017-155089,2017-12-02,DB-12910,Florida,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",5,8.5232
2513,CA-2016-124506,2016-11-11,BB-11545,Illinois,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,4,7.4975
2514,CA-2016-124506,2016-11-11,BB-11545,Illinois,FUR-CH-10004540,Global Chrome Stack Chair,2,47.992
2515,CA-2014-106572,2014-09-05,NP-18700,Ohio,OFF-ST-10000585,Economy Rollaway Files,2,165.2
2516,CA-2014-128888,2014-11-15,PB-19105,Texas,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,9,18.662222222222223
2517,CA-2017-123134,2017-05-02,DW-13585,New Jersey,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,3,28.873333333333335
2518,CA-2016-124352,2016-10-15,CD-12790,Oklahoma,OFF-LA-10004559,Avery 49,7,2.88
2519,CA-2016-124352,2016-10-15,CD-12790,Oklahoma,OFF-LA-10003223,Avery 508,6,1.9640000000000002
2520,CA-2016-124352,2016-10-15,CD-12790,Oklahoma,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,3,289.53000000000003
2521,CA-2016-124352,2016-10-15,CD-12790,Oklahoma,OFF-PA-10003177,Xerox 1999,2,6.48
2522,CA-2016-124352,2016-10-15,CD-12790,Oklahoma,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,1,22.0
2523,CA-2016-124352,2016-10-15,CD-12790,Oklahoma,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,4,22.8
2524,CA-2015-124541,2015-04-06,TT-21220,Texas,OFF-AR-10004078,Newell 312,9,1.0382222222222222
2525,CA-2015-124541,2015-04-06,TT-21220,Texas,TEC-AY-10002550,Maxell 4.7GB DVD-RW 3/Pack,2,12.744
2526,CA-2015-124541,2015-04-06,TT-21220,Texas,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,3,11.5
2527,CA-2015-124541,2015-04-06,TT-21220,Texas,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",6,3.2159999999999997
2528,CA-2015-124541,2015-04-06,TT-21220,Texas,OFF-PA-10001526,Xerox 1949,2,2.49
2529,CA-2014-108707,2014-10-24,DB-12910,Florida,OFF-PA-10000788,Xerox 210,2,7.776
2530,CA-2014-111500,2014-08-17,DJ-13510,Arkansas,OFF-PA-10000595,Xerox 1929,5,10.9632
2531,CA-2014-111500,2014-08-17,DJ-13510,Arkansas,OFF-BI-10000829,Avery Non-Stick Binders,4,3.592
2532,CA-2014-111500,2014-08-17,DJ-13510,Arkansas,OFF-FA-10002676,Colored Push Pins,7,0.6205714285714287
2533,CA-2014-111500,2014-08-17,DJ-13510,Arkansas,TEC-AC-10000844,Logitech�Gaming G510s - Keyboard,4,84.99
2534,CA-2016-155439,2016-09-14,PN-18775,South Carolina,OFF-PA-10000029,Xerox 224,4,1.62
2535,US-2017-117723,2017-08-15,DL-13495,Pennsylvania,OFF-ST-10004459,Tennsco Single-Tier Lockers,6,187.67
2536,CA-2015-143238,2015-09-06,LO-17170,California,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,4,18.528
2537,CA-2015-168746,2015-01-27,SV-20365,Ohio,FUR-CH-10000513,High-Back Leather Manager's Chair,2,415.968
2538,CA-2015-168746,2015-01-27,SV-20365,Ohio,TEC-PH-10000895,Polycom VVX 310 VoIP phone,4,359.98
2539,CA-2015-168746,2015-01-27,SV-20365,Ohio,TEC-PH-10002555,Nortel Meridian M5316 Digital phone,1,155.37
2540,CA-2015-113404,2015-07-16,EM-13810,California,FUR-CH-10003312,Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs,6,131.124
2541,CA-2015-113404,2015-07-16,EM-13810,California,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,3,155.58933333333331
2542,CA-2016-144792,2016-04-30,KD-16615,Arizona,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,7,3.425142857142857
2543,CA-2014-164385,2014-09-26,NB-18580,Pennsylvania,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,3,39.986666666666665
2544,US-2016-114174,2016-09-08,AP-10720,Massachusetts,FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",3,57.98
2545,US-2016-114174,2016-09-08,AP-10720,Massachusetts,OFF-LA-10000248,Avery 52,4,4.6125
2546,CA-2017-108070,2017-04-16,JE-15745,California,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",4,20.592
2547,CA-2017-108070,2017-04-16,JE-15745,California,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,1,514.165
2548,US-2015-128090,2015-08-16,JM-15865,Arizona,OFF-AR-10002255,Newell 346,1,8.64
2549,US-2015-128090,2015-08-16,JM-15865,Arizona,TEC-PH-10002624,Samsung Galaxy S4 Mini,5,225.59520000000003
2550,US-2015-128090,2015-08-16,JM-15865,Arizona,OFF-PA-10001878,Xerox 1891,8,34.237
2551,US-2015-128090,2015-08-16,JM-15865,Arizona,OFF-LA-10000452,Avery 488,2,1.575
2552,CA-2017-101042,2017-11-19,AB-10105,Kentucky,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",6,136.98
2553,CA-2017-101042,2017-11-19,AB-10105,Kentucky,OFF-BI-10000088,GBC Imprintable Covers,2,4.392
2554,CA-2016-118626,2016-08-15,JC-15775,Florida,TEC-PH-10000369,HTC One Mini,7,100.792
2555,CA-2015-111458,2015-09-26,PF-19165,New York,TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,2,25.0
2556,US-2016-126844,2016-10-08,BW-11110,Texas,FUR-FU-10004909,Contemporary Wood/Metal Frame,8,6.464
2557,US-2015-112508,2015-03-24,BP-11185,Florida,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",2,8.74
2558,CA-2015-147788,2015-05-31,TM-21010,Utah,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,7,200.98
2559,CA-2015-147788,2015-05-31,TM-21010,Utah,OFF-LA-10003766,Self-Adhesive Removable Labels,5,5.67
2560,CA-2015-147788,2015-05-31,TM-21010,Utah,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,2,242.325
2561,CA-2015-144288,2015-12-25,MB-17305,Tennessee,OFF-LA-10003190,Avery 474,4,1.152
2562,CA-2015-144288,2015-12-25,MB-17305,Tennessee,OFF-PA-10002787,Xerox 227,2,3.24
2563,CA-2015-110632,2015-03-17,HR-14830,New York,TEC-AC-10000387,KeyTronic�KT800P2 -�Keyboard�- Black,1,15.02
2564,CA-2015-110632,2015-03-17,HR-14830,New York,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",2,13.528
2565,CA-2017-109589,2017-12-21,BD-11635,Kentucky,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,4,3.55
2566,CA-2017-123967,2017-11-01,SF-20200,Washington,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,5,5.024
2567,CA-2017-123967,2017-11-01,SF-20200,Washington,FUR-TA-10003954,Hon 94000 Series Round Tables,9,78.98133333333334
2568,CA-2017-148929,2017-09-07,SP-20620,New York,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",8,11.952
2569,CA-2017-134404,2017-12-27,DR-12880,Ohio,TEC-PH-10000576,AT&T 1080 Corded phone,2,109.592
2570,CA-2017-134404,2017-12-27,DR-12880,Ohio,OFF-AR-10004441,BIC Brite Liner Highlighters,4,2.484
2571,CA-2017-109778,2017-07-16,VM-21685,Illinois,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",2,1.82
2572,CA-2016-155845,2016-08-12,CM-12235,Texas,TEC-AC-10004145,Logitech diNovo Edge Keyboard,7,71.42571428571429
2573,CA-2017-145128,2017-07-09,SM-20320,Indiana,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,5,33.6928
2574,CA-2014-129091,2014-11-22,RA-19885,Georgia,OFF-EN-10004955,Fashion Color Clasp Envelopes,3,16.23
2575,CA-2014-129091,2014-11-22,RA-19885,Georgia,OFF-BI-10001071,GBC ProClick Punch Binding System,5,10.236799999999999
2576,CA-2014-129091,2014-11-22,RA-19885,Georgia,OFF-EN-10004773,Staple envelope,2,14.2
2577,CA-2014-129091,2014-11-22,RA-19885,Georgia,OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,3,225.04
2578,US-2014-155502,2014-01-26,SD-20485,Virginia,FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",3,20.94
2579,US-2014-155502,2014-01-26,SD-20485,Virginia,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",8,15.31
2580,US-2014-155502,2014-01-26,SD-20485,Virginia,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",3,12.96
2581,US-2014-155502,2014-01-26,SD-20485,Virginia,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",2,20.85
2582,US-2014-155502,2014-01-26,SD-20485,Virginia,TEC-PH-10004833,Macally Suction Cup Mount,13,11.95
2583,US-2014-155502,2014-01-26,SD-20485,Virginia,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,3,4.14
2584,US-2014-155502,2014-01-26,SD-20485,Virginia,TEC-PH-10002103,Jabra SPEAK 410,2,150.384
2585,CA-2015-121041,2015-11-03,CS-12250,Texas,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",2,4.13
2586,CA-2017-131695,2017-06-30,RA-19285,New York,OFF-ST-10001476,Steel Personal Filing/Posting Tote,7,12.174857142857144
2587,CA-2017-131695,2017-06-30,RA-19285,New York,FUR-FU-10002045,"Executive Impressions 14""",1,22.23
2588,CA-2016-137729,2016-05-05,BF-11005,California,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",1,33.488
2589,CA-2016-137729,2016-05-05,BF-11005,California,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,3,109.408
2590,US-2016-115455,2016-09-08,SE-20110,Illinois,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",2,7.068
2591,US-2016-115455,2016-09-08,SE-20110,Illinois,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,3,200.49
2592,CA-2017-128300,2017-11-24,RS-19765,South Carolina,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,2,47.46
2593,CA-2017-128300,2017-11-24,RS-19765,South Carolina,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",8,8.196
2594,CA-2017-149048,2017-05-13,BM-11650,Indiana,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,2,180.96
2595,CA-2017-149048,2017-05-13,BM-11650,Indiana,OFF-AY-10004632,Ibico Hi-Tech Manual Binding System,3,60.998
2596,CA-2017-149048,2017-05-13,BM-11650,Indiana,TEC-AZ-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,3,195.99
2597,CA-2017-149048,2017-05-13,BM-11650,Indiana,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,2,318.204
2598,CA-2017-149048,2017-05-13,BM-11650,Indiana,OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),3,4.9799999999999995
2599,CA-2017-108553,2017-04-23,SK-19990,New York,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,2,213.395
2600,CA-2017-108553,2017-04-23,SK-19990,New York,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",7,10.017142857142858
2601,CA-2016-165848,2016-06-04,EN-13780,New York,OFF-PA-10002764,Easy-staple paper,3,9.824
2602,CA-2016-165848,2016-06-04,EN-13780,New York,TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,3,449.95
2603,CA-2016-165848,2016-06-04,EN-13780,New York,FUR-BO-10000362,Sauder Inglewood Library Bookcases,1,359.058
2604,CA-2016-165848,2016-06-04,EN-13780,New York,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",4,12.224
2605,CA-2014-112718,2014-12-16,KN-16450,Florida,OFF-BI-10000591,Avery Binder Labels,1,9.336
2606,CA-2016-154053,2016-03-04,MG-17890,California,OFF-AR-10003727,Berol Giant Pencil Sharpener,1,16.99
2607,CA-2014-127446,2014-11-25,MC-17590,Texas,TEC-AC-10001635,KeyTronic�KT400U2 -�Keyboard�- Black,3,8.224
2608,CA-2014-127446,2014-11-25,MC-17590,Texas,OFF-LA-10001317,Avery 520,1,22.05
2609,CA-2014-127446,2014-11-25,MC-17590,Texas,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,5,191.5155
2610,CA-2014-127446,2014-11-25,MC-17590,Texas,OFF-LA-10000248,Avery 52,2,9.225
2611,CA-2014-127446,2014-11-25,MC-17590,Texas,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,3,5.232
2612,CA-2014-127446,2014-11-25,MC-17590,Texas,FUR-FU-10000221,"Master Caster Door Stop, Brown",3,11.853333333333333
2613,CA-2016-137204,2016-04-28,BO-11350,California,FUR-CH-10002304,"Global Stack Chair without Arms, Black",2,127.302
2614,CA-2014-147298,2014-04-26,AG-10300,California,FUR-CH-10004886,Bevis Steel Folding Chairs,3,127.93333333333334
2615,CA-2014-147298,2014-04-26,AG-10300,California,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",6,1.143
2616,CA-2017-147942,2017-04-01,MS-17365,California,OFF-LA-10003663,Avery 498,2,2.89
2617,CA-2017-147942,2017-04-01,MS-17365,California,OFF-BI-10001294,Fellowes Binding Cases,13,2.88
2618,CA-2017-115931,2017-12-22,JM-15655,New Mexico,OFF-AR-10000369,Design Ebony Sketching Pencil,3,2.2239999999999998
2619,CA-2017-115931,2017-12-22,JM-15655,New Mexico,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",4,8.38
2620,CA-2017-115931,2017-12-22,JM-15655,New Mexico,OFF-ST-10000876,Eldon Simplefile Box Office,3,19.904
2621,CA-2017-115931,2017-12-22,JM-15655,New Mexico,OFF-LA-10001404,Avery 517,5,0.738
2622,CA-2014-164861,2014-12-03,MC-17635,Missouri,OFF-PA-10001972,Xerox 214,4,1.62
2623,CA-2017-127180,2017-10-22,TA-21385,New York,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,4,2799.992
2624,CA-2017-127180,2017-10-22,TA-21385,New York,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,8,149.975
2625,CA-2017-127180,2017-10-22,TA-21385,New York,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,5,23.003999999999998
2626,CA-2017-127180,2017-10-22,TA-21385,New York,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,1,84.784
2627,US-2017-165344,2017-11-13,SB-20290,Ohio,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,4,9.51
2628,US-2017-165344,2017-11-13,SB-20290,Ohio,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,7,93.285
2629,US-2017-165344,2017-11-13,SB-20290,Ohio,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,10,1.122
2630,CA-2015-168186,2015-09-10,AB-10150,Oklahoma,OFF-AY-10000477,Xerox 1952,3,21.58
2631,US-2017-110604,2017-05-15,JF-15295,Washington,FUR-FU-10000076,24-Hour Round Wall Clock,2,23.976
2632,US-2017-110604,2017-05-15,JF-15295,Washington,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,2,21.312
2633,US-2017-110604,2017-05-15,JF-15295,Washington,FUR-CH-10004287,SAFCO Arco Folding Chair,1,1740.06
2634,CA-2015-116750,2015-07-05,BF-10975,North Carolina,FUR-FU-10003829,Stackable Trays,2,2.464
2635,CA-2015-116750,2015-07-05,BF-10975,North Carolina,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,5,3.0848
2636,CA-2015-162369,2015-08-15,TT-21265,California,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,2,242.325
2637,CA-2017-108441,2017-06-12,SB-20170,New York,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",4,4.76
2638,CA-2017-108441,2017-06-12,SB-20170,New York,OFF-BI-10000848,Angle-D Ring Binders,3,1.094
2639,CA-2017-108441,2017-06-12,SB-20170,New York,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,3,21.38
2640,CA-2017-108441,2017-06-12,SB-20170,New York,FUR-CH-10000595,Safco Contoured Stacking Chairs,4,47.68
