Customer ID,Recency,Tenure,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,TenureScore,RFM_SCORE,Segment,BasketSize
13888.0,40,211,5,481,3,4,4,3,344,Loyal_Customers,96.2
13889.0,18,322,5,312,4,4,3,4,443,Loyal_Customers,62.4
13890.0,10,369,4,230,5,4,3,5,543,Champions,57.5
13891.0,14,218,3,228,5,3,3,3,533,Potential_Loyalists,76.0
13892.0,211,211,1,61,1,1,1,3,111,Hibernating,61.0
13895.0,151,372,2,381,2,2,4,5,224,Hibernating,190.5
13896.0,261,261,1,95,1,1,2,3,112,Hibernating,95.0
13897.0,74,313,2,110,2,2,2,4,222,Hibernating,55.0
13898.0,47,47,1,244,3,1,3,1,313,About_to_Sleep,244.0
13900.0,25,260,3,218,4,3,3,3,433,Potential_Loyalists,72.66666666666667
13901.0,10,339,8,939,5,5,5,4,555,Champions,117.375
13902.0,268,323,3,12386,1,3,5,4,135,At_Risk,4128.666666666667
13903.0,36,36,1,83,4,1,2,1,412,Promising,83.0
13905.0,368,368,1,87,1,1,2,5,112,Hibernating,87.0
13907.0,327,327,1,70,1,1,1,4,111,Hibernating,70.0
13909.0,59,157,2,72,3,2,1,2,321,About_to_Sleep,36.0
13911.0,15,284,11,636,5,5,4,4,554,Champions,57.81818181818182
13912.0,59,59,1,33,3,1,1,1,311,About_to_Sleep,33.0
13913.0,142,142,1,13,2,1,1,2,211,Hibernating,13.0
13915.0,30,30,1,53,4,1,1,1,411,Promising,53.0
13916.0,99,311,4,406,2,4,4,4,244,At_Risk,101.5
13919.0,60,176,2,251,3,2,3,2,323,About_to_Sleep,125.5
13920.0,67,198,3,470,3,3,4,2,334,Need_Attention,156.66666666666666
13921.0,38,357,4,289,3,4,3,4,343,Loyal_Customers,72.25
13922.0,103,103,1,167,2,1,3,2,213,Hibernating,167.0
13927.0,73,73,1,81,2,1,2,1,212,Hibernating,81.0
13929.0,52,330,6,652,3,5,4,4,354,Loyal_Customers,108.66666666666667
13931.0,28,372,7,1169,4,5,5,5,455,Loyal_Customers,167.0
13935.0,232,288,3,1980,1,3,5,4,135,At_Risk,660.0
13936.0,18,50,2,100,4,2,2,1,422,Potential_Loyalists,50.0
13937.0,38,38,1,258,3,1,3,1,313,About_to_Sleep,258.0
13939.0,67,248,4,272,3,4,3,3,343,Loyal_Customers,68.0
13941.0,8,359,9,2495,5,5,5,5,555,Champions,277.22222222222223
13942.0,170,170,1,320,2,1,4,2,214,Hibernating,320.0
13943.0,213,213,1,121,1,1,2,3,112,Hibernating,121.0
13944.0,289,289,1,63,1,1,1,4,111,Hibernating,63.0
13945.0,30,115,2,121,4,2,2,2,422,Potential_Loyalists,60.5
13946.0,12,371,2,320,5,2,4,5,524,Potential_Loyalists,160.0
13948.0,371,371,1,15,1,1,1,5,111,Hibernating,15.0
13952.0,16,359,11,3145,4,5,5,5,455,Loyal_Customers,285.90909090909093
13953.0,45,204,2,1500,3,2,5,2,325,About_to_Sleep,750.0
13955.0,11,11,1,57,5,1,1,1,511,New_Customers,57.0
13957.0,53,294,3,116,3,3,2,4,332,Need_Attention,38.666666666666664
13958.0,15,370,6,1474,5,5,5,5,555,Champions,245.66666666666666
13959.0,35,147,3,184,4,3,3,2,433,Potential_Loyalists,61.333333333333336
13961.0,28,28,1,179,4,1,3,1,413,Promising,179.0
13962.0,71,71,1,10,3,1,1,1,311,About_to_Sleep,10.0
13963.0,3,233,13,542,5,5,4,3,554,Champions,41.69230769230769
13964.0,23,66,2,105,4,2,2,1,422,Potential_Loyalists,52.5
13965.0,305,339,2,208,1,2,3,4,123,Hibernating,104.0
13966.0,71,71,1,127,3,1,2,1,312,About_to_Sleep,127.0
13967.0,32,32,1,34,4,1,1,1,411,Promising,34.0
13968.0,59,59,1,50,3,1,1,1,311,About_to_Sleep,50.0
13969.0,1,260,17,1392,5,5,5,3,555,Champions,81.88235294117646
13970.0,22,73,2,564,4,2,4,1,424,Potential_Loyalists,282.0
13971.0,59,318,6,568,3,5,4,4,354,Loyal_Customers,94.66666666666667
13974.0,218,218,1,76,1,1,2,3,112,Hibernating,76.0
13975.0,29,311,6,788,4,5,5,4,455,Loyal_Customers,131.33333333333334
13976.0,142,304,3,191,2,3,3,4,233,At_Risk,63.666666666666664
13977.0,47,47,1,139,3,1,2,1,312,About_to_Sleep,139.0
13979.0,29,372,5,750,4,4,5,5,445,Loyal_Customers,150.0
13980.0,75,292,3,162,2,3,3,4,233,At_Risk,54.0
13981.0,51,51,1,61,3,1,1,1,311,About_to_Sleep,61.0
13982.0,1,324,6,494,5,5,4,4,554,Champions,82.33333333333333
13983.0,2,366,10,1194,5,5,5,5,555,Champions,119.4
13984.0,2,368,8,371,5,5,4,5,554,Champions,46.375
13985.0,10,304,7,789,5,5,5,4,555,Champions,112.71428571428571
13987.0,15,36,2,184,5,2,3,1,523,Potential_Loyalists,92.0
13988.0,19,261,2,225,4,2,3,3,423,Potential_Loyalists,112.5
13989.0,123,199,2,214,2,2,3,2,223,Hibernating,107.0
13992.0,16,99,2,75,4,2,1,2,421,Potential_Loyalists,37.5
13993.0,15,372,10,1038,5,5,5,5,555,Champions,103.8
13995.0,15,357,9,829,5,5,5,4,555,Champions,92.11111111111111
13996.0,22,35,2,400,4,2,4,1,424,Potential_Loyalists,200.0
13997.0,155,186,3,86,2,3,2,2,232,At_Risk,28.666666666666668
13998.0,82,212,3,140,2,3,2,3,232,At_Risk,46.666666666666664
13999.0,10,370,17,1760,5,5,5,5,555,Champions,103.52941176470588
14000.0,50,373,4,325,3,4,4,5,344,Loyal_Customers,81.25
14001.0,9,129,6,716,5,5,5,2,555,Champions,119.33333333333333
14003.0,368,368,1,92,1,1,2,5,112,Hibernating,92.0
14004.0,29,71,3,648,4,3,4,1,434,Potential_Loyalists,216.0
14006.0,164,288,4,410,2,4,4,4,244,At_Risk,102.5
14007.0,148,148,1,15,2,1,1,2,211,Hibernating,15.0
14008.0,68,68,1,140,3,1,2,1,312,About_to_Sleep,140.0
14009.0,98,98,1,148,2,1,2,2,212,Hibernating,148.0
14010.0,201,201,2,145,1,2,2,2,122,Hibernating,72.5
14011.0,116,243,2,150,2,2,2,3,222,Hibernating,75.0
14013.0,16,259,2,178,4,2,3,3,423,Potential_Loyalists,89.0
14014.0,12,212,2,678,5,2,5,3,525,Potential_Loyalists,339.0
14016.0,32,336,7,2270,4,5,5,4,455,Loyal_Customers,324.2857142857143
14017.0,207,207,1,113,1,1,2,3,112,Hibernating,113.0
14018.0,281,281,1,76,1,1,2,3,112,Hibernating,76.0
14020.0,112,165,2,110,2,2,2,2,222,Hibernating,55.0
14021.0,10,228,4,460,5,4,4,3,544,Champions,115.0
14022.0,122,122,1,104,2,1,2,2,212,Hibernating,104.0
14024.0,26,26,1,162,4,1,3,1,413,Promising,162.0
14025.0,100,219,8,1258,2,5,5,3,255,Cant_Loose,157.25
14026.0,106,261,2,223,2,2,3,3,223,Hibernating,111.5
14030.0,2,365,13,1974,5,5,5,5,555,Champions,151.84615384615384
14031.0,8,372,23,6518,5,5,5,5,555,Champions,283.39130434782606
14032.0,2,361,6,715,5,5,5,5,555,Champions,119.16666666666667
14035.0,42,248,4,274,3,4,3,3,343,Loyal_Customers,68.5
14037.0,114,368,4,140,2,4,2,5,242,At_Risk,35.0
14038.0,33,309,2,422,4,3,4,4,434,Potential_Loyalists,211.0
14039.0,211,211,1,15,1,1,1,3,111,Hibernating,15.0
14040.0,22,374,21,2643,4,5,5,5,455,Loyal_Customers,125.85714285714286
14042.0,361,361,1,76,1,1,2,5,112,Hibernating,76.0
14043.0,127,365,2,39,2,3,1,5,231,At_Risk,19.5
14044.0,54,320,6,917,3,5,5,4,355,Loyal_Customers,152.83333333333334
14045.0,101,336,6,3017,2,5,5,4,255,Cant_Loose,502.8333333333333
14047.0,8,312,7,960,5,5,5,4,555,Champions,137.14285714285714
14048.0,18,18,1,104,4,1,2,1,412,Promising,104.0
14049.0,23,253,8,2413,4,5,5,3,455,Loyal_Customers,301.625
14051.0,2,372,13,2304,5,5,5,5,555,Champions,177.23076923076923
14052.0,26,26,1,75,4,1,1,1,411,Promising,75.0
14053.0,33,122,2,243,4,3,3,2,433,Potential_Loyalists,121.5
14055.0,213,359,2,258,1,3,3,5,133,At_Risk,129.0
14057.0,17,372,5,502,4,4,4,5,444,Loyal_Customers,100.4
14058.0,98,166,2,113,2,3,2,2,232,At_Risk,56.5
14060.0,2,208,10,1135,5,5,5,3,555,Champions,113.5
14061.0,374,374,1,81,1,1,2,5,112,Hibernating,81.0
14062.0,10,365,11,3581,5,5,5,5,555,Champions,325.54545454545456
14063.0,74,367,6,5346,2,5,5,5,255,Cant_Loose,891.0
14064.0,66,323,9,519,3,5,4,4,354,Loyal_Customers,57.666666666666664
14065.0,25,67,3,243,4,3,3,1,433,Potential_Loyalists,81.0
14068.0,239,313,3,279,1,3,3,4,133,At_Risk,93.0
14069.0,150,197,2,58,2,3,1,2,231,At_Risk,29.0
14070.0,320,320,1,88,1,1,2,4,112,Hibernating,88.0
14072.0,302,302,1,114,1,1,2,4,112,Hibernating,114.0
14075.0,39,106,2,200,3,3,3,2,333,Need_Attention,100.0
14077.0,31,31,1,38,4,1,1,1,411,Promising,38.0
14078.0,9,257,4,228,5,4,3,3,543,Champions,57.0
14079.0,318,318,1,243,1,1,3,4,113,Hibernating,243.0
14080.0,49,373,3,265,3,3,3,5,333,Need_Attention,88.33333333333333
14081.0,5,365,9,1116,5,5,5,5,555,Champions,124.0
14082.0,28,28,1,75,4,1,1,1,411,Promising,75.0
14083.0,7,357,3,123,5,3,2,4,532,Potential_Loyalists,41.0
14084.0,148,148,1,63,2,1,1,2,211,Hibernating,63.0
14085.0,10,367,13,1448,5,5,5,5,555,Champions,111.38461538461539
14087.0,40,371,2,235,3,3,3,5,333,Need_Attention,117.5
14088.0,42,57,3,4504,3,3,5,1,335,Need_Attention,1501.3333333333333
14091.0,290,334,2,3810,1,3,5,4,135,At_Risk,1905.0
14092.0,10,359,10,1026,5,5,5,5,555,Champions,102.6
14094.0,75,75,1,105,2,1,2,1,212,Hibernating,105.0
14097.0,117,281,2,142,2,3,2,3,232,At_Risk,71.0
14099.0,11,365,9,950,5,5,5,5,555,Champions,105.55555555555556
14101.0,24,257,7,1093,4,5,5,3,455,Loyal_Customers,156.14285714285714
14104.0,25,196,3,128,4,3,2,2,432,Potential_Loyalists,42.666666666666664
14105.0,44,357,4,1375,3,4,5,4,345,Loyal_Customers,343.75
14107.0,84,366,4,668,2,4,5,5,245,At_Risk,167.0
14108.0,367,374,2,179,1,3,3,5,133,At_Risk,89.5
14110.0,71,374,20,2577,3,5,5,5,355,Loyal_Customers,128.85
14112.0,87,290,5,827,2,4,5,4,245,At_Risk,165.4
14113.0,11,367,8,1718,5,5,5,5,555,Champions,214.75
14114.0,31,242,4,303,4,4,3,3,443,Loyal_Customers,75.75
14115.0,137,302,2,287,2,3,3,4,233,At_Risk,143.5
14118.0,64,64,1,240,3,1,3,1,313,About_to_Sleep,240.0
14119.0,11,354,2,69,5,3,1,4,531,Potential_Loyalists,34.5
14122.0,42,373,3,154,3,3,2,5,332,Need_Attention,51.333333333333336
14123.0,369,369,1,208,1,1,3,5,113,Hibernating,208.0
14126.0,80,80,1,235,2,1,3,2,213,Hibernating,235.0
14127.0,16,61,3,533,4,3,4,1,434,Potential_Loyalists,177.66666666666666
14128.0,187,187,1,54,1,1,1,2,111,Hibernating,54.0
14129.0,35,215,4,451,4,4,4,3,444,Loyal_Customers,112.75
14130.0,11,364,3,469,5,3,4,5,534,Potential_Loyalists,156.33333333333334
14131.0,284,284,1,76,1,1,2,4,112,Hibernating,76.0
14133.0,369,369,1,216,1,1,3,5,113,Hibernating,216.0
14134.0,18,365,14,3614,4,5,5,5,455,Loyal_Customers,258.14285714285717
14135.0,3,373,9,1483,5,5,5,5,555,Champions,164.77777777777777
14136.0,36,367,5,373,4,4,4,5,444,Loyal_Customers,74.6
14137.0,331,331,1,94,1,1,2,4,112,Hibernating,94.0
14139.0,126,178,3,130,2,3,2,2,232,At_Risk,43.333333333333336
14142.0,9,282,2,296,5,3,3,3,533,Potential_Loyalists,148.0
14144.0,122,122,1,30,2,1,1,2,211,Hibernating,30.0
14145.0,95,246,3,1315,2,3,5,3,235,At_Risk,438.3333333333333
14146.0,19,331,7,1792,4,5,5,4,455,Loyal_Customers,256.0
14147.0,24,276,4,487,4,4,4,3,444,Loyal_Customers,121.75
14148.0,50,50,1,160,3,1,2,1,312,About_to_Sleep,160.0
14151.0,309,352,2,171,1,3,3,4,133,At_Risk,85.5
14152.0,23,295,4,328,4,4,4,4,444,Loyal_Customers,82.0
14153.0,119,119,1,106,2,1,2,2,212,Hibernating,106.0
14154.0,17,331,5,1528,4,4,5,4,445,Loyal_Customers,305.6
14156.0,7,374,84,62435,5,5,5,5,555,Champions,743.2738095238095
14157.0,25,282,3,194,4,3,3,3,433,Potential_Loyalists,64.66666666666667
14159.0,15,372,8,860,5,5,5,5,555,Champions,107.5
14160.0,246,334,7,2714,1,5,5,4,155,Cant_Loose,387.7142857142857
14161.0,5,362,5,662,5,4,4,5,544,Champions,132.4
14163.0,98,98,1,7,2,1,1,2,211,Hibernating,7.0
14166.0,141,262,2,65,2,3,1,3,231,At_Risk,32.5
14167.0,100,317,4,218,2,4,3,4,243,At_Risk,54.5
14168.0,56,200,2,17,3,3,1,2,331,Need_Attention,8.5
14169.0,66,80,2,106,3,3,2,2,332,Need_Attention,53.0
14170.0,11,31,3,154,5,3,2,1,532,Potential_Loyalists,51.333333333333336
14171.0,366,366,1,109,1,1,2,5,112,Hibernating,109.0
14172.0,241,278,3,93,1,3,2,3,132,At_Risk,31.0
14175.0,54,263,5,1531,3,4,5,3,345,Loyal_Customers,306.2
14176.0,3,17,2,138,5,3,2,1,532,Potential_Loyalists,69.0
14177.0,17,287,7,364,4,5,4,4,454,Loyal_Customers,52.0
14180.0,8,163,7,303,5,5,3,2,553,Champions,43.285714285714285
14181.0,46,198,2,152,3,3,2,2,332,Need_Attention,76.0
14182.0,79,232,4,228,2,4,3,3,243,At_Risk,57.0
14183.0,47,117,2,80,3,3,2,2,332,Need_Attention,40.0
14186.0,63,280,5,579,3,4,4,3,344,Loyal_Customers,115.8
14187.0,109,109,1,15,2,1,1,2,211,Hibernating,15.0
14189.0,4,24,2,256,5,3,3,1,533,Potential_Loyalists,128.0
14191.0,30,30,1,39,4,1,1,1,411,Promising,39.0
14192.0,24,24,1,65,4,1,1,1,411,Promising,65.0
14193.0,32,32,1,148,4,1,2,1,412,Promising,148.0
14194.0,28,338,13,2118,4,5,5,4,455,Loyal_Customers,162.92307692307693
14195.0,75,270,2,308,2,3,3,3,233,At_Risk,154.0
14197.0,46,46,1,128,3,1,2,1,312,About_to_Sleep,128.0
14198.0,36,339,5,243,4,4,3,4,443,Loyal_Customers,48.6
14199.0,59,166,2,271,3,3,3,2,333,Need_Attention,135.5
14200.0,253,253,1,162,1,1,3,3,113,Hibernating,162.0
14201.0,45,224,2,161,3,3,3,3,333,Need_Attention,80.5
14202.0,17,260,2,215,4,3,3,3,433,Potential_Loyalists,107.5
14203.0,33,33,1,102,4,1,2,1,412,Promising,102.0
14204.0,58,373,3,237,3,3,3,5,333,Need_Attention,79.0
14205.0,30,278,7,512,4,5,4,3,454,Loyal_Customers,73.14285714285714
14206.0,24,38,2,311,4,3,3,1,433,Potential_Loyalists,155.5
14208.0,187,187,1,123,1,1,2,2,112,Hibernating,123.0
14209.0,21,322,9,662,4,5,4,4,454,Loyal_Customers,73.55555555555556
14210.0,7,338,11,1402,5,5,5,4,555,Champions,127.45454545454545
14211.0,47,366,8,437,3,5,4,5,354,Loyal_Customers,54.625
14212.0,81,81,1,374,2,1,4,2,214,Hibernating,374.0
14213.0,40,40,1,365,3,1,4,1,314,About_to_Sleep,365.0
14215.0,4,367,4,437,5,4,4,5,544,Champions,109.25
14216.0,50,50,1,83,3,1,2,1,312,About_to_Sleep,83.0
14217.0,2,163,7,407,5,5,4,2,554,Champions,58.142857142857146
14219.0,45,129,2,152,3,3,2,2,332,Need_Attention,76.0
14220.0,205,205,1,150,1,1,2,2,112,Hibernating,150.0
14221.0,85,248,8,877,2,5,5,3,255,Cant_Loose,109.625
14224.0,26,180,5,241,4,4,3,2,443,Loyal_Customers,48.2
14225.0,70,332,4,422,3,4,4,4,344,Loyal_Customers,105.5
14226.0,77,77,1,274,2,1,3,1,213,Hibernating,274.0
14227.0,50,305,5,800,3,4,5,4,345,Loyal_Customers,160.0
14228.0,73,157,2,247,2,3,3,2,233,At_Risk,123.5
14229.0,74,107,2,192,2,3,3,2,233,At_Risk,96.0
14230.0,71,184,3,348,3,3,4,2,334,Need_Attention,116.0
14231.0,86,86,1,52,2,1,1,2,211,Hibernating,52.0
14233.0,101,280,3,638,2,3,4,3,234,At_Risk,212.66666666666666
14235.0,134,255,3,559,2,3,4,3,234,At_Risk,186.33333333333334
14236.0,8,141,4,334,5,4,4,2,544,Champions,83.5
14237.0,9,226,2,113,5,3,2,3,532,Potential_Loyalists,56.5
14238.0,298,298,1,54,1,1,1,4,111,Hibernating,54.0
14239.0,67,370,10,496,3,5,4,5,354,Loyal_Customers,49.6
14240.0,59,59,1,115,3,1,2,1,312,About_to_Sleep,115.0
14243.0,1,112,8,1602,5,5,5,2,555,Champions,200.25
14244.0,296,296,1,145,1,1,2,4,112,Hibernating,145.0
14247.0,40,187,4,100,3,4,2,2,342,Loyal_Customers,25.0
14248.0,95,151,2,231,2,3,3,2,233,At_Risk,115.5
14249.0,46,315,10,1343,3,5,5,4,355,Loyal_Customers,134.3
14252.0,17,17,1,53,4,1,1,1,411,Promising,53.0
14253.0,129,259,2,278,2,3,3,3,233,At_Risk,139.0
14254.0,68,68,1,157,3,1,2,1,312,About_to_Sleep,157.0
14255.0,182,182,1,1000,1,1,5,2,115,Hibernating,1000.0
14256.0,127,330,2,449,2,3,4,4,234,At_Risk,224.5
14257.0,16,284,4,746,4,4,5,4,445,Loyal_Customers,186.5
14258.0,31,371,15,6193,4,5,5,5,455,Loyal_Customers,412.8666666666667
14260.0,107,184,2,226,2,3,3,2,233,At_Risk,113.0
14263.0,59,59,1,101,3,1,2,1,312,About_to_Sleep,101.0
14264.0,15,247,4,411,5,4,4,3,544,Champions,102.75
14265.0,100,248,2,215,2,3,3,3,233,At_Risk,107.5
14266.0,64,64,1,40,3,1,1,1,311,About_to_Sleep,40.0
14268.0,106,106,1,161,2,1,3,2,213,Hibernating,161.0
14269.0,75,75,1,49,2,1,1,1,211,Hibernating,49.0
14271.0,45,45,1,22,3,1,1,1,311,About_to_Sleep,22.0
14272.0,198,218,2,169,1,3,3,3,133,At_Risk,84.5
14274.0,322,322,1,50,1,1,1,4,111,Hibernating,50.0
14275.0,31,243,4,693,4,4,5,3,445,Loyal_Customers,173.25
14276.0,43,296,3,298,3,3,3,4,333,Need_Attention,99.33333333333333
14277.0,47,362,6,3158,3,5,5,5,355,Loyal_Customers,526.3333333333334
14278.0,45,45,1,25,3,1,1,1,311,About_to_Sleep,25.0
14279.0,317,317,1,51,1,1,1,4,111,Hibernating,51.0
14281.0,44,44,1,50,3,1,1,1,311,About_to_Sleep,50.0
14282.0,3,225,9,454,5,5,4,3,554,Champions,50.44444444444444
14283.0,99,205,4,216,2,4,3,2,243,At_Risk,54.0
14284.0,289,289,1,250,1,1,3,4,113,Hibernating,250.0
14285.0,149,367,4,355,2,4,4,5,244,At_Risk,88.75
14286.0,40,371,4,1087,3,4,5,5,345,Loyal_Customers,271.75
14290.0,49,367,3,658,3,3,4,5,334,Need_Attention,219.33333333333334
14291.0,16,366,11,1253,4,5,5,5,455,Loyal_Customers,113.9090909090909
14292.0,46,266,6,1299,3,5,5,3,355,Loyal_Customers,216.5
14293.0,4,365,6,728,5,5,5,5,555,Champions,121.33333333333333
14294.0,43,43,1,88,3,1,2,1,312,About_to_Sleep,88.0
14295.0,74,366,3,727,2,3,5,5,235,At_Risk,242.33333333333334
14296.0,57,210,2,62,3,3,1,3,331,Need_Attention,31.0
14298.0,11,364,33,12133,5,5,5,5,555,Champions,367.6666666666667
14299.0,23,373,16,3261,4,5,5,5,455,Loyal_Customers,203.8125
14301.0,52,302,3,636,3,3,4,4,334,Need_Attention,212.0
14302.0,66,298,2,249,3,3,3,4,333,Need_Attention,124.5
14303.0,43,70,2,59,3,3,1,1,331,Need_Attention,29.5
14304.0,15,206,2,378,5,3,4,3,534,Potential_Loyalists,189.0
14306.0,24,313,2,371,4,3,4,4,434,Potential_Loyalists,185.5
14307.0,9,368,5,858,5,4,5,5,545,Champions,171.6
14309.0,49,186,2,357,3,3,4,2,334,Need_Attention,178.5
14310.0,68,68,1,104,3,1,2,1,312,About_to_Sleep,104.0
14311.0,203,203,1,43,1,1,1,2,111,Hibernating,43.0
14312.0,14,140,5,579,5,4,4,2,544,Champions,115.8
14314.0,66,66,1,15,3,1,1,1,311,About_to_Sleep,15.0
14315.0,200,270,2,184,1,3,3,3,133,At_Risk,92.0
14316.0,183,266,3,372,1,3,4,3,134,At_Risk,124.0
14318.0,96,96,1,13,2,1,1,2,211,Hibernating,13.0
14319.0,60,60,1,183,3,1,3,1,313,About_to_Sleep,183.0
14320.0,182,323,3,267,1,3,3,4,133,At_Risk,89.0
14321.0,67,109,2,213,3,3,3,2,333,Need_Attention,106.5
14322.0,66,273,2,81,3,3,2,3,332,Need_Attention,40.5
14324.0,45,329,2,227,3,3,3,4,333,Need_Attention,113.5
14325.0,205,205,1,76,1,1,2,2,112,Hibernating,76.0
14326.0,99,168,2,304,2,3,3,2,233,At_Risk,152.0
14327.0,18,336,5,542,4,4,4,4,444,Loyal_Customers,108.4
14329.0,11,359,8,1643,5,5,5,5,555,Champions,205.375
14330.0,259,259,1,67,1,1,1,3,111,Hibernating,67.0
14332.0,17,52,2,367,4,3,4,1,434,Potential_Loyalists,183.5
14334.0,61,204,4,412,3,4,4,2,344,Loyal_Customers,103.0
14338.0,172,172,1,224,2,1,3,2,213,Hibernating,224.0
14339.0,64,64,1,139,3,1,2,1,312,About_to_Sleep,139.0
14341.0,56,374,9,637,3,5,4,5,354,Loyal_Customers,70.77777777777777
14342.0,68,108,2,136,3,3,2,2,332,Need_Attention,68.0
14343.0,57,326,4,309,3,4,3,4,343,Loyal_Customers,77.25
14344.0,4,262,10,790,5,5,5,3,555,Champions,79.0
14346.0,61,133,3,417,3,3,4,2,334,Need_Attention,139.0
14347.0,372,372,1,8,1,1,1,5,111,Hibernating,8.0
14350.0,16,66,2,225,4,3,3,1,433,Potential_Loyalists,112.5
14353.0,67,67,1,35,3,1,1,1,311,About_to_Sleep,35.0
14355.0,1,263,3,260,5,3,3,3,533,Potential_Loyalists,86.66666666666667
14358.0,25,64,2,115,4,3,2,1,432,Potential_Loyalists,57.5
14361.0,214,214,1,30,1,1,1,3,111,Hibernating,30.0
14363.0,38,87,2,30,3,3,1,2,331,Need_Attention,15.0
14365.0,30,317,2,185,4,3,3,4,433,Potential_Loyalists,92.5
14369.0,278,297,2,94,1,3,2,4,132,At_Risk,47.0
14370.0,124,312,5,531,2,4,4,4,244,At_Risk,106.2
14372.0,79,235,2,382,2,3,4,3,234,At_Risk,191.0
14374.0,177,177,1,31,2,1,1,2,211,Hibernating,31.0
14375.0,86,177,2,360,2,3,4,2,234,At_Risk,180.0
14376.0,319,319,1,45,1,1,1,4,111,Hibernating,45.0
14378.0,257,257,1,57,1,1,1,3,111,Hibernating,57.0
14379.0,29,116,2,266,4,3,3,2,433,Potential_Loyalists,133.0
14381.0,87,87,1,122,2,1,2,2,212,Hibernating,122.0
14382.0,26,26,1,165,4,1,3,1,413,Promising,165.0
14384.0,136,136,1,58,2,1,1,2,211,Hibernating,58.0
14388.0,8,324,9,1237,5,5,5,4,555,Champions,137.44444444444446
14389.0,60,226,3,169,3,3,3,3,333,Need_Attention,56.333333333333336
14390.0,8,61,4,516,5,4,4,1,544,Champions,129.0
14391.0,212,212,1,46,1,1,1,3,111,Hibernating,46.0
14392.0,68,68,1,83,3,1,2,1,312,About_to_Sleep,83.0
14394.0,200,200,1,15,1,1,1,2,111,Hibernating,15.0
14395.0,8,236,11,1290,5,5,5,3,555,Champions,117.27272727272727
14396.0,7,373,6,559,5,5,4,5,554,Champions,93.16666666666667
14398.0,37,163,2,169,4,3,3,2,433,Potential_Loyalists,84.5
14399.0,30,310,8,705,4,5,5,4,455,Loyal_Customers,88.125
14400.0,44,267,2,323,3,3,4,3,334,Need_Attention,161.5
14401.0,60,361,9,880,3,5,5,5,355,Loyal_Customers,97.77777777777777
14402.0,288,288,1,40,1,1,1,4,111,Hibernating,40.0
14403.0,225,275,2,242,1,3,3,3,133,At_Risk,121.0
14404.0,5,355,7,697,5,5,5,4,555,Champions,99.57142857142857
14405.0,22,22,1,78,4,1,2,1,412,Promising,78.0
14408.0,196,368,3,295,1,3,3,5,133,At_Risk,98.33333333333333
14409.0,16,203,3,339,4,3,4,2,434,Potential_Loyalists,113.0
14410.0,12,73,2,529,5,3,4,1,534,Potential_Loyalists,264.5
14412.0,60,60,1,188,3,1,3,1,313,About_to_Sleep,188.0
14413.0,46,325,3,428,3,3,4,4,334,Need_Attention,142.66666666666666
14414.0,10,10,1,100,5,1,2,1,512,New_Customers,100.0
14415.0,15,359,10,1816,5,5,5,5,555,Champions,181.6
14417.0,23,23,1,142,4,1,2,1,412,Promising,142.0
14419.0,18,18,1,38,4,1,1,1,411,Promising,38.0
14420.0,32,327,3,269,4,3,3,4,433,Potential_Loyalists,89.66666666666667
14421.0,148,327,3,618,2,3,4,4,234,At_Risk,206.0
14422.0,10,358,13,2153,5,5,5,4,555,Champions,165.6153846153846
14423.0,73,73,1,45,2,1,1,1,211,Hibernating,45.0
14425.0,70,373,3,114,3,3,2,5,332,Need_Attention,38.0
14426.0,39,281,7,2266,3,5,5,3,355,Loyal_Customers,323.7142857142857
14427.0,130,267,2,437,2,3,4,3,234,At_Risk,218.5
14429.0,39,39,1,96,3,1,2,1,312,About_to_Sleep,96.0
14430.0,147,243,3,293,2,3,3,3,233,At_Risk,97.66666666666667
14431.0,15,323,3,724,5,3,5,4,535,Potential_Loyalists,241.33333333333334
14433.0,101,101,1,108,2,1,2,2,212,Hibernating,108.0
14436.0,189,189,1,30,1,1,1,2,111,Hibernating,30.0
14437.0,1,219,5,395,5,4,4,3,544,Champions,79.0
14439.0,79,323,4,2271,2,4,5,4,245,At_Risk,567.75
14440.0,1,373,7,1127,5,5,5,5,555,Champions,161.0
14441.0,10,326,6,902,5,5,5,4,555,Champions,150.33333333333334
14442.0,50,326,5,898,3,4,5,4,345,Loyal_Customers,179.6
14443.0,4,15,2,322,5,3,4,1,534,Potential_Loyalists,161.0
14444.0,92,92,1,24,2,1,1,2,211,Hibernating,24.0
14445.0,91,91,1,56,2,1,1,2,211,Hibernating,56.0
14446.0,22,22,1,48,4,1,1,1,411,Promising,48.0
14447.0,36,36,1,196,4,1,3,1,413,Promising,196.0
14449.0,8,72,5,579,5,4,4,1,544,Champions,115.8
14450.0,15,246,4,214,5,4,3,3,543,Champions,53.5
14451.0,25,327,10,750,4,5,5,4,455,Loyal_Customers,75.0
14452.0,31,157,2,93,4,3,2,2,432,Potential_Loyalists,46.5
14454.0,12,369,5,228,5,4,3,5,543,Champions,45.6
14455.0,68,131,4,222,3,4,3,2,343,Loyal_Customers,55.5
14458.0,16,16,1,104,4,1,2,1,412,Promising,104.0
14459.0,287,287,1,1138,1,1,5,4,115,Hibernating,1138.0
14460.0,49,360,5,184,3,4,3,5,343,Loyal_Customers,36.8
14461.0,18,326,9,1187,4,5,5,4,455,Loyal_Customers,131.88888888888889
14462.0,68,68,1,98,3,1,2,1,312,About_to_Sleep,98.0
